Date;Heure;Min;Sec;stationCode;stationName;stationState;stationKioskState;stationNbEDock;stationNbBike;stationNbEBike;nbFreeDock;nbFreeEDock;stationNbBikeOverflow;stationNbEBikeOverflow;stationInsertedInDb;stationOperativeDate
9/05/19;20;12;47;2016;Place Regaud;OPEN;0;12;4;0;8;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;20;12;47;8010;Place Mendès France;OPEN;0;20;4;0;15;0;0;0;2019-05-08 19:23:36;2019-05-08 20:08:17;
9/05/19;20;12;47;3082;Place Bahadourian;OPEN;0;18;1;0;17;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;20;12;47;3015;Servient / Garibaldi;OPEN;0;17;0;0;17;0;0;0;2019-05-08 19:23:21;2019-05-08 19:49:39;
9/05/19;20;12;47;7056;Place Raspail;OPEN;0;22;0;0;21;0;0;0;2019-05-08 19:23:50;2019-05-08 20:08:17;
9/05/19;20;12;47;2012;Gailleton;OPEN;0;16;5;0;11;0;0;0;2019-05-08 19:23:52;2019-05-08 19:49:39;
9/05/19;20;12;47;5015;Fulchiron;OPEN;0;19;13;0;6;0;0;0;2019-05-08 19:23:54;2019-05-09 07:27:38;
9/05/19;20;12;47;7035;Marseille / Université;OPEN;0;29;1;0;39;0;0;0;2019-05-08 19:23:55;2019-05-08 19:49:39;
9/05/19;20;13;46;10075;Gabriel Péri;OPEN;0;12;5;0;7;0;0;0;2019-05-08 19:23:26;2019-05-09 07:27:38;
9/05/19;20;13;46;2037;Place des Archives;OPEN;0;30;6;0;33;0;0;0;2019-05-08 19:23:28;2019-05-09 07:27:38;
9/05/19;20;13;46;12002;Poudrette la Soie;OPEN;0;20;1;0;18;0;0;0;2019-05-08 19:23:28;2019-05-09 19:19:17;
9/05/19;20;13;46;7053;Jaurès / Thibaudière;OPEN;0;18;6;0;11;0;0;0;2019-05-08 19:23:25;2019-05-08 19:49:39;
9/05/19;20;13;46;2026;République / Paufique;OPEN;0;28;2;0;26;0;0;0;2019-05-08 19:23:28;2019-05-09 07:27:38;
9/05/19;20;13;47;3016;Liberté / Part Dieu;OPEN;0;18;3;0;15;0;0;0;2019-05-08 19:23:33;2019-05-08 20:08:17;
9/05/19;20;13;47;8034;Berthelot / Villon;OPEN;0;13;7;0;5;0;0;0;2019-05-08 19:23:38;2019-05-08 19:49:39;
9/05/19;20;13;47;6028;Récamier / Tête d'Or;OPEN;0;16;4;0;11;0;0;0;2019-05-08 19:23:44;2019-05-08 20:08:17;
9/05/19;20;13;47;10074;Zola / Passage Rey;OPEN;0;19;19;0;0;0;0;0;2019-05-08 19:23:51;2019-05-08 19:49:39;
9/05/19;20;13;47;6021;Garibaldi;OPEN;0;11;8;0;3;0;0;0;2019-05-08 19:23:27;2019-05-08 20:08:17;
9/05/19;20;13;47;9002;Mairie du 9e;OPEN;0;22;2;0;19;0;0;0;2019-05-08 19:23:41;2019-05-08 19:49:39;
9/05/19;20;13;47;8041;Etats-Unis / Viviani;OPEN;0;20;5;0;15;0;0;0;2019-05-08 19:23:34;2019-05-09 07:27:38;
9/05/19;20;13;47;10083;Château Gaillard / Bienvenus;OPEN;0;15;11;0;4;0;0;0;2019-05-08 19:23:37;2019-05-09 07:27:38;
9/05/19;20;13;47;2009;Confluence Les Docks;OPEN;0;26;1;0;24;0;0;0;2019-05-08 19:23:35;2019-05-09 07:27:38;
9/05/19;20;13;47;3005;Saxe-Gambetta;OPEN;0;20;15;0;5;0;0;0;2019-05-08 19:23:40;2019-05-08 19:49:39;
9/05/19;20;13;47;1031;Place de la Paix;OPEN;0;20;19;0;1;0;0;0;2019-05-08 19:23:25;2019-05-09 07:38:23;
9/05/19;20;13;47;3103;Place Danton;OPEN;0;18;5;0;13;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;20;13;47;6031;Lafayette / Corneille;OPEN;0;13;2;0;11;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;20;13;47;3101;Patinoire Baraban;OPEN;0;20;5;0;14;0;0;0;2019-05-08 19:23:22;2019-05-08 20:08:17;
9/05/19;20;13;47;12001;La Soie;OPEN;0;25;0;0;25;0;0;0;2019-05-08 19:23:45;2019-05-09 07:27:38;
9/05/19;20;13;47;6008;Place Jules Ferry;OPEN;0;20;0;0;19;0;0;0;2019-05-08 19:23:23;2019-05-08 20:08:17;
9/05/19;20;13;47;3015;Servient / Garibaldi;OPEN;0;17;0;0;16;0;0;0;2019-05-08 19:23:21;2019-05-08 19:49:39;
9/05/19;20;13;47;10025;Totem;OPEN;0;16;15;0;1;0;0;0;2019-05-08 19:23:38;2019-05-08 20:08:17;
9/05/19;20;13;47;7006;Gerland;OPEN;0;40;4;0;34;0;0;0;2019-05-08 19:23:47;2019-05-08 20:20:44;
9/05/19;20;13;47;10028;Ecole de musique;OPEN;0;24;16;0;7;0;0;0;2019-05-08 19:23:49;2019-05-08 19:49:39;
9/05/19;20;13;47;4041;Boussange / Austerlitz;OPEN;0;18;0;0;17;0;0;0;2019-05-08 19:23:52;2019-05-09 07:27:38;
9/05/19;20;13;47;2030;République / Poulaillerie;OPEN;0;22;3;0;19;0;0;0;2019-05-08 19:23:52;2019-05-08 20:08:17;
9/05/19;20;13;47;10039;Bouvier;OPEN;0;16;6;0;10;0;0;0;2019-05-08 19:23:53;2019-05-08 20:08:18;
9/05/19;20;13;47;3084;Desaix;OPEN;0;28;1;0;26;0;0;0;2019-05-08 19:23:54;2019-05-09 07:27:38;
9/05/19;20;14;46;8042;Francis de Pressenssé;OPEN;0;22;12;0;9;0;0;0;2019-05-08 19:23:26;2019-05-08 19:49:39;
9/05/19;20;14;46;10075;Gabriel Péri;OPEN;0;12;4;0;8;0;0;0;2019-05-08 19:23:26;2019-05-09 07:27:38;
9/05/19;20;14;47;9014;Quai du Commerce;OPEN;0;23;13;0;10;0;0;0;2019-05-08 19:23:34;2019-05-08 20:20:44;
9/05/19;20;14;47;3097;Augagneur / Fosse aux Ours;OPEN;0;16;5;0;11;0;0;0;2019-05-08 19:23:34;2019-05-08 19:49:39;
9/05/19;20;14;47;3086;Feuillat / Lacassagne;OPEN;0;16;14;0;0;0;0;0;2019-05-08 19:23:48;2019-05-08 20:20:44;
9/05/19;20;14;47;9010;Piscine de Vaise;OPEN;0;19;15;0;4;0;0;0;2019-05-08 19:23:44;2019-05-09 07:27:38;
9/05/19;20;14;47;6021;Garibaldi;OPEN;0;11;6;0;5;0;0;0;2019-05-08 19:23:27;2019-05-08 20:08:17;
9/05/19;20;14;47;1005;Meissonier;OPEN;0;10;6;0;4;0;0;0;2019-05-08 19:23:35;2019-05-08 20:08:17;
9/05/19;20;14;47;8001;Université Lyon III;OPEN;0;26;1;0;25;0;0;0;2019-05-08 19:23:40;2019-05-08 20:20:44;
9/05/19;20;14;47;2001;Bellecour / République;OPEN;0;18;7;0;10;0;0;0;2019-05-08 19:23:35;2019-05-08 19:49:39;
9/05/19;20;14;47;6001;Gare des Brotteaux;OPEN;0;16;2;0;14;0;0;0;2019-05-08 19:23:41;2019-05-08 20:20:44;
9/05/19;20;14;47;10046;Charmettes / Zola;OPEN;0;24;5;0;19;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;20;14;47;6007;Masséna;OPEN;0;20;4;0;16;0;0;0;2019-05-08 19:23:20;2019-05-08 19:49:39;
9/05/19;20;14;47;2004;Perrache / Carnot;OPEN;0;18;7;0;10;0;0;0;2019-05-08 19:23:23;2019-05-08 20:08:17;
9/05/19;20;14;47;10079;Anatole France / Barbusse;OPEN;0;20;10;0;10;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;20;14;47;7009;Jean Jaurès;OPEN;0;16;10;0;6;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;20;14;47;4001;Conservatoire bis;OPEN;0;22;3;0;18;0;0;0;2019-05-08 19:23:41;2019-05-09 19:19:17;
9/05/19;20;14;47;1022;Place Tolozan;OPEN;0;30;6;0;23;0;0;0;2019-05-08 19:23:23;2019-05-08 19:49:39;
9/05/19;20;14;47;7006;Gerland;OPEN;0;40;5;0;34;0;0;0;2019-05-08 19:23:47;2019-05-08 20:20:44;
9/05/19;20;14;47;3039;Place Bir Hakeim;OPEN;0;19;6;0;7;0;0;0;2019-05-08 19:23:50;2019-05-08 20:08:17;
9/05/19;20;15;46;1021;Terreaux / Beaux Arts;OPEN;0;11;11;0;0;0;0;0;2019-05-08 19:23:32;2019-05-08 20:08:17;
9/05/19;20;15;46;10008;Salengro / Vaillant;OPEN;0;24;19;0;5;0;0;0;2019-05-08 19:23:43;2019-05-08 20:08:17;
9/05/19;20;15;46;3083;Les Halles;OPEN;0;18;0;0;17;0;0;0;2019-05-08 19:23:43;2019-05-09 07:27:38;
9/05/19;20;15;46;10091;Château Gaillard / Fort;OPEN;0;16;2;0;13;0;0;0;2019-05-08 19:23:42;2019-05-09 07:27:38;
9/05/19;20;15;47;3012;Place du Château;OPEN;0;25;9;0;16;0;0;0;2019-05-08 19:23:25;2019-05-08 20:20:44;
9/05/19;20;15;47;2026;République / Paufique;OPEN;0;28;3;0;25;0;0;0;2019-05-08 19:23:28;2019-05-09 07:27:38;
9/05/19;20;15;47;8024;Mermoz / Michelet;OPEN;0;12;12;0;0;0;0;0;2019-05-08 19:23:34;2019-05-08 20:20:44;
9/05/19;20;15;47;10101;Einstein / 11 novembre 1918;OPEN;0;34;4;0;27;0;0;0;2019-05-08 19:23:47;2019-05-08 19:49:39;
9/05/19;20;15;47;2001;Bellecour / République;OPEN;0;18;9;0;8;0;0;0;2019-05-08 19:23:35;2019-05-08 19:49:39;
9/05/19;20;15;47;6031;Lafayette / Corneille;OPEN;0;13;3;0;10;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;20;15;47;10079;Anatole France / Barbusse;OPEN;0;20;11;0;9;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;20;15;47;1002;Opéra;OPEN;0;22;21;0;0;0;0;0;2019-05-08 19:23:31;2019-05-08 19:49:39;
9/05/19;20;15;47;3009;Musée Africain;OPEN;0;22;1;0;21;0;0;0;2019-05-08 19:23:46;2019-05-08 20:20:44;
9/05/19;20;15;47;6005;Place Edgar Quinet;OPEN;0;20;4;0;16;0;0;0;2019-05-08 19:23:46;2019-05-08 20:08:17;
9/05/19;20;15;47;6023;Quai Sarrail;OPEN;0;14;11;0;3;0;0;0;2019-05-08 19:23:46;2019-05-08 20:08:17;
9/05/19;20;15;47;10028;Ecole de musique;OPEN;0;24;17;0;6;0;0;0;2019-05-08 19:23:49;2019-05-08 19:49:39;
9/05/19;20;15;47;3053;Gambetta / Jusserand;OPEN;0;13;6;0;6;0;0;0;2019-05-08 19:23:50;2019-05-08 20:20:45;
9/05/19;20;15;47;2030;République / Poulaillerie;OPEN;0;22;4;0;18;0;0;0;2019-05-08 19:23:52;2019-05-08 20:08:17;
9/05/19;20;15;47;7064;CROUS;OPEN;0;17;9;0;8;0;0;0;2019-05-08 19:23:53;2019-05-08 20:08:17;
9/05/19;20;17;46;2037;Place des Archives;OPEN;0;30;5;0;34;0;0;0;2019-05-08 19:23:28;2019-05-09 07:27:38;
9/05/19;20;17;46;7062;Garibaldi / Domer;OPEN;0;19;8;0;11;0;0;0;2019-05-08 19:23:27;2019-05-08 20:08:17;
9/05/19;20;17;47;3086;Feuillat / Lacassagne;OPEN;0;16;13;0;1;0;0;0;2019-05-08 19:23:48;2019-05-08 20:20:44;
9/05/19;20;17;47;6045;Brotteaux / Vauban;OPEN;0;15;4;0;11;0;0;0;2019-05-08 19:23:22;2019-05-08 20:08:17;
9/05/19;20;17;47;8041;Etats-Unis / Viviani;OPEN;0;20;6;0;14;0;0;0;2019-05-08 19:23:34;2019-05-09 07:27:38;
9/05/19;20;17;47;2017;République / Ferrandière;OPEN;0;15;2;0;11;0;0;0;2019-05-08 19:23:37;2019-05-08 19:49:39;
9/05/19;20;17;47;2001;Bellecour / République;OPEN;0;18;8;0;9;0;0;0;2019-05-08 19:23:35;2019-05-08 19:49:39;
9/05/19;20;17;47;3021;Place de la Ferrandière;OPEN;0;20;19;0;1;0;0;0;2019-05-08 19:23:35;2019-05-09 07:27:38;
9/05/19;20;17;47;8001;Université Lyon III;OPEN;0;26;2;0;24;0;0;0;2019-05-08 19:23:40;2019-05-08 20:20:44;
9/05/19;20;17;47;2020;Musée des Confluences;OPEN;0;20;8;0;12;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;20;17;47;5016;Mairie du 5e;OPEN;0;13;0;0;5;0;0;0;2019-05-08 19:23:40;2019-05-08 19:49:39;
9/05/19;20;17;47;7038;Place Stalingard;OPEN;0;13;9;0;4;0;0;0;2019-05-08 19:23:40;2019-05-09 07:27:38;
9/05/19;20;17;47;5029;Place Gerson;OPEN;0;20;18;0;2;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;20;17;47;6016;Viabert / Thiers;OPEN;0;16;5;0;11;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;20;17;47;10058;métro Flachet;OPEN;0;22;16;0;6;0;0;0;2019-05-08 19:23:36;2019-05-09 07:27:38;
9/05/19;20;17;47;3082;Place Bahadourian;OPEN;0;18;3;0;15;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;20;17;47;7024;Bancel / Chevreul;OPEN;0;21;14;0;1;0;0;0;2019-05-08 19:23:45;2019-05-08 20:08:17;
9/05/19;20;17;47;7020;Parc de Gerland;OPEN;0;26;6;0;15;0;0;0;2019-05-08 19:23:20;2019-05-09 07:27:38;
9/05/19;20;17;47;7018;Lycée Louise Labé;OPEN;0;20;6;0;13;0;0;0;2019-05-08 19:23:21;2019-05-08 20:08:17;
9/05/19;20;17;47;6023;Quai Sarrail;OPEN;0;14;12;0;2;0;0;0;2019-05-08 19:23:46;2019-05-08 20:08:17;
9/05/19;20;17;47;7001;Place Gabriel Péri;OPEN;0;20;5;0;15;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;20;17;47;5005;Saint Paul;OPEN;0;23;2;0;21;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;20;17;47;7007;Farge / Ayasse;OPEN;0;20;15;0;1;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;20;17;47;3053;Gambetta / Jusserand;OPEN;0;13;7;0;5;0;0;0;2019-05-08 19:23:50;2019-05-08 20:20:45;
9/05/19;20;17;47;7057;Jaurès / Bollier;OPEN;0;34;5;0;18;0;0;0;2019-05-08 19:23:52;2019-05-08 19:49:39;
9/05/19;20;17;47;6006;Boulevard des Belges;OPEN;0;15;2;0;13;0;0;0;2019-05-08 19:23:53;2019-05-08 20:20:45;
9/05/19;20;17;47;3018;Créqui / Voltaire;OPEN;0;30;3;0;25;0;0;0;2019-05-08 19:23:54;2019-05-08 19:49:39;
9/05/19;20;17;47;2010;Confluence Darse;OPEN;0;22;17;0;5;0;0;0;2019-05-08 19:23:54;2019-05-08 20:20:45;
9/05/19;20;17;47;3084;Desaix;OPEN;0;28;0;0;27;0;0;0;2019-05-08 19:23:54;2019-05-09 07:27:38;
9/05/19;20;18;47;8034;Berthelot / Villon;OPEN;0;13;8;0;4;0;0;0;2019-05-08 19:23:38;2019-05-08 19:49:39;
9/05/19;20;18;47;3044;Quai Augagneur;OPEN;0;19;2;0;16;0;0;0;2019-05-08 19:23:38;2019-05-08 19:49:39;
9/05/19;20;18;47;6045;Brotteaux / Vauban;OPEN;0;15;3;0;12;0;0;0;2019-05-08 19:23:22;2019-05-08 20:08:17;
9/05/19;20;18;47;9002;Mairie du 9e;OPEN;0;22;1;0;20;0;0;0;2019-05-08 19:23:41;2019-05-08 19:49:39;
9/05/19;20;18;47;2017;République / Ferrandière;OPEN;0;15;1;0;12;0;0;0;2019-05-08 19:23:37;2019-05-08 19:49:39;
9/05/19;20;18;47;8001;Université Lyon III;OPEN;0;26;1;0;25;0;0;0;2019-05-08 19:23:40;2019-05-08 20:20:44;
9/05/19;20;18;47;3005;Saxe-Gambetta;OPEN;0;20;14;0;6;0;0;0;2019-05-08 19:23:40;2019-05-08 19:49:39;
9/05/19;20;18;47;4005;1 Place Bertone;OPEN;0;12;1;0;11;0;0;0;2019-05-08 19:23:19;2019-05-09 07:27:38;
9/05/19;20;18;47;6007;Masséna;OPEN;0;20;3;0;17;0;0;0;2019-05-08 19:23:20;2019-05-08 19:49:39;
9/05/19;20;18;47;1020;Terreaux / Chenavard;OPEN;0;18;17;0;1;0;0;0;2019-05-08 19:23:47;2019-05-09 07:49:23;
9/05/19;20;18;47;8035;Sans Souci;OPEN;0;20;7;0;12;0;0;0;2019-05-08 19:23:29;2019-05-09 07:27:38;
9/05/19;20;18;47;5016;Mairie du 5e;OPEN;0;13;1;0;9;0;0;0;2019-05-08 19:23:40;2019-05-08 19:49:39;
9/05/19;20;18;47;6031;Lafayette / Corneille;OPEN;0;13;2;0;11;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;20;18;47;7009;Jean Jaurès;OPEN;0;16;11;0;5;0;0;0;2019-05-08 19:23:24;2019-05-08 20:08:17;
9/05/19;20;18;47;7024;Bancel / Chevreul;OPEN;0;21;15;0;0;0;0;0;2019-05-08 19:23:45;2019-05-08 20:08:17;
9/05/19;20;18;47;3029;Place Aristide Briand;OPEN;0;38;20;0;1;0;0;0;2019-05-08 19:23:37;2019-05-08 19:49:39;
9/05/19;20;18;47;10102;DOUA / Gaston Berger;OPEN;0;30;4;0;25;0;0;0;2019-05-08 19:23:46;2019-05-08 19:49:39;
9/05/19;20;18;47;5005;Saint Paul;OPEN;0;23;1;0;22;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;20;18;47;7007;Farge / Ayasse;OPEN;0;20;16;0;0;0;0;0;2019-05-08 19:23:49;2019-05-09 07:27:38;
9/05/19;20;18;47;10084;Doua / Avenue des Arts;OPEN;0;30;6;0;24;0;0;0;2019-05-08 19:23:50;2019-05-08 20:08:17;
9/05/19;20;18;47;8037;Cazeneuve;OPEN;0;19;7;0;12;0;0;0;2019-05-08 19:23:55;2019-05-09 07:38:23;
9/05/19;20;19;46;10113;Gare de Villeurbanne;OPEN;0;22;3;0;19;0;0;0;2019-05-08 19:23:42;2019-05-08 20:20:44;
9/05/19;20;19;46;2013;Célestins;OPEN;0;22;13;0;9;0;0;0;2019-05-08 19:23:48;2019-05-09 07:27:38;
9/05/19;20;19;46;7053;Jaurès / Thibaudière;OPEN;0;18;7;0;10;0;0;0;2019-05-08 19:23:25;2019-05-08 19:49:39;
9/05/19;20;19;47;3097;Augagneur / Fosse aux Ours;OPEN;0;16;4;0;12;0;0;0;2019-05-08 19:23:34;2019-05-08 19:49:39;
9/05/19;20;19;47;8034;Berthelot / Villon;OPEN;0;13;6;0;6;0;0;0;2019-05-08 19:23:38;2019-05-08 19:49:39;
9/05/19;20;19;47;5009;Place Ennemond Fousseret;OPEN;0;16;13;0;2;0;0;0;2019-05-08 19:23:42;2019-05-08 20:20:44;
9/05/19;20;19;47;2035;Childebert/Rivière;OPEN;0;23;0;0;23;0;0;0;2019-05-08 19:23:32;2019-05-09 07:27:38;
9/05/19;20;19;47;1001;Terreaux / Terme;OPEN;0;16;15;0;1;0;0;0;2019-05-08 19:23:30;2019-05-09 07:38:23;
9/05/19;20;19;47;2008;Place Antonin Poncet;OPEN;0;18;11;0;29;0;0;0;2019-05-08 19:23:35;2019-05-08 20:08:17;
9/05/19;20;19;47;2017;République / Ferrandière;OPEN;0;15;0;0;13;0;0;0;2019-05-08 19:23:37;2019-05-08 19:49:39;
9/05/19;20;19;47;1031;Place de la Paix;OPEN;0;20;18;0;2;0;0;0;2019-05-08 19:23:25;2019-05-09 07:38:23;
9/05/19;20;19;47;3037;Paul Bert / Garibaldi;OPEN;0;20;0;0;20;0;0;0;2019-05-08 19:23:29;2019-05-09 07:27:38;
9/05/19;20;19;47;5029;Place Gerson;OPEN;0;20;16;0;4;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;20;19;47;2004;Perrache / Carnot;OPEN;0;18;5;0;12;0;0;0;2019-05-08 19:23:23;2019-05-08 20:08:17;
9/05/19;20;19;47;5004;Saint Jean;OPEN;0;29;18;0;21;0;0;0;2019-05-08 19:23:23;2019-05-08 19:49:39;
9/05/19;20;19;47;10102;DOUA / Gaston Berger;OPEN;0;30;5;0;24;0;0;0;2019-05-08 19:23:46;2019-05-08 19:49:39;
9/05/19;20;19;47;7001;Place Gabriel Péri;OPEN;0;20;3;0;17;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;20;19;47;8002;Place Ambroise Courtois;OPEN;0;20;5;0;15;0;0;0;2019-05-08 19:23:45;2019-05-08 20:08:17;
9/05/19;20;19;47;8054;Martinière Monplaisir;OPEN;0;20;7;0;13;0;0;0;2019-05-08 19:23:47;2019-05-08 20:08:17;
9/05/19;20;19;47;7030;Quartier Général Frère;OPEN;0;30;27;0;3;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;20;19;47;10011;Gratte-Ciel;OPEN;0;16;7;0;9;0;0;0;2019-05-08 19:23:50;2019-05-08 19:49:39;
9/05/19;20;19;47;10084;Doua / Avenue des Arts;OPEN;0;30;7;0;23;0;0;0;2019-05-08 19:23:50;2019-05-08 20:08:17;
9/05/19;20;19;47;3039;Place Bir Hakeim;OPEN;0;19;5;0;8;0;0;0;2019-05-08 19:23:50;2019-05-08 20:08:17;
9/05/19;20;19;47;2030;République / Poulaillerie;OPEN;0;22;5;0;17;0;0;0;2019-05-08 19:23:52;2019-05-08 20:08:17;
9/05/19;20;19;47;2010;Confluence Darse;OPEN;0;22;16;0;6;0;0;0;2019-05-08 19:23:54;2019-05-08 20:20:45;
9/05/19;20;19;47;7035;Marseille / Université;OPEN;0;29;0;0;40;0;0;0;2019-05-08 19:23:55;2019-05-08 19:49:39;
9/05/19;20;20;46;3066;Kimmerling / Faure;OPEN;0;20;4;0;11;0;0;0;2019-05-08 19:23:43;2019-05-08 20:20:44;
9/05/19;20;20;46;8053;Lumière/Trouilhet;OPEN;0;16;7;0;9;0;0;0;2019-05-08 19:23:32;2019-05-08 20:20:44;
9/05/19;20;20;46;10008;Salengro / Vaillant;OPEN;0;24;18;0;6;0;0;0;2019-05-08 19:23:43;2019-05-08 20:08:17;
9/05/19;20;20;46;8039;Pierre Delore;OPEN;0;20;10;0;9;0;0;0;2019-05-08 19:23:39;2019-05-08 20:20:44;
9/05/19;20;20;46;3011;Part Dieu / Cuirassier;OPEN;0;59;2;0;56;0;0;0;2019-05-08 19:23:40;2019-05-08 19:49:39;
9/05/19;20;20;46;10006;Charpennes;OPEN;0;32;1;0;31;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;20;20;46;1032;Pizay;OPEN;0;22;21;0;1;0;0;0;2019-05-08 19:23:39;2019-05-09 07:27:38;
9/05/19;20;20;46;7010;Centre Berthelot;OPEN;0;20;7;0;12;0;0;0;2019-05-08 19:23:47;2019-05-08 20:08:17;
9/05/19;20;20;46;10083;Château Gaillard / Bienvenus;OPEN;0;15;12;0;3;0;0;0;2019-05-08 19:23:37;2019-05-09 07:27:38;
9/05/19;20;20;46;10048;Place Marengo;OPEN;0;27;21;0;2;0;0;0;2019-05-08 19:23:30;2019-05-08 20:20:44;
9/05/19;20;20;46;3021;Place de la Ferrandière;OPEN;0;20;20;0;0;0;0;0;2019-05-08 19:23:35;2019-05-09 07:27:38;
9/05/19;20;20;46;3103;Place Danton;OPEN;0;18;7;0;11;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;20;20;46;2016;Place Regaud;OPEN;0;12;5;0;7;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;20;20;46;5004;Saint Jean;OPEN;0;29;17;0;22;0;0;0;2019-05-08 19:23:23;2019-05-08 19:49:39;
9/05/19;20;20;46;3029;Place Aristide Briand;OPEN;0;38;19;0;2;0;0;0;2019-05-08 19:23:37;2019-05-08 19:49:39;
9/05/19;20;20;46;7001;Place Gabriel Péri;OPEN;0;20;4;0;16;0;0;0;2019-05-08 19:23:48;2019-05-08 20:08:17;
9/05/19;20;20;47;10011;Gratte-Ciel;OPEN;0;16;6;0;10;0;0;0;2019-05-08 19:23:50;2019-05-08 19:49:39;
9/05/19;20;20;47;10117;La Pérralière;OPEN;0;22;11;0;11;0;0;0;2019-05-08 19:23:52;2019-05-09 07:38:23;
9/05/19;20;20;47;6004;Foch;OPEN;0;20;7;0;13;0;0;0;2019-05-08 19:23:55;2019-05-08 20:08:18;
9/05/19;20;21;46;9044;Masset / St Pierre de Vaise;OPEN;0;16;16;0;0;0;0;0;2019-05-08 19:23:26;2019-05-09 07:27:38;
9/05/19;20;21;46;1013;Martinière;OPEN;0;11;9;0;2;0;0;0;2019-05-08 19:23:44;2019-05-08 20:08:17;
9/05/19;20;21;46;10008;Salengro / Vaillant;OPEN;0;24;17;0;7;0;0;0;2019-05-08 19:23:43;2019-05-08 20:08:17;
9/05/19;20;21;46;3083;Les Halles;OPEN;0;18;1;0;16;0;0;0;2019-05-08 19:23:43;2019-05-09 07:27:38;
9/05/19;20;21;46;8039;Pierre Delore;OPEN;0;20;11;0;8;0;0;0;2019-05-08 19:23:39;2019-05-08 20:20:44;
9/05/19;20;21;46;3011;Part Dieu / Cuirassier;OPEN;0;59;3;0;55;0;0;0;2019-05-08 19:23:40;2019-05-08 19:49:39;
9/05/19;20;21;46;10006;Charpennes;OPEN;0;32;2;0;30;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;20;21;46;2005;Confluence Hôtel de Région;OPEN;0;32;7;0;24;0;0;0;2019-05-08 19:23:39;2019-05-08 19:49:39;
9/05/19;20;21;46;10059;Anatole France / Zola;OPEN;0;13;7;0;6;0;0;0;2019-05-08 19:23:31;2019-05-08 19:49:39;
9/05/19;20;21;46;5041;L'Homme de la Roche;OPEN;0;21;17;0;4;0;0;0;2019-05-08 19:23:42;2019-05-09 07:27:38;
9/05/19;20;21;46;7010;Centre Berthelot;OPEN;0;20;6;0;13;0;0;0;2019-05-08 19:23:47;2019-05-08 20:08:17;
9/05/19;20;21;46;3003;Part Dieu / Deruelle;OPEN;0;30;1;0;19;0;0;0;2019-05-08 19:23:41;2019-05-08 20:08:17;
9/05/19;20;21;46;2001;Bellecour / République;OPEN;0;18;7;0;10;0;0;0;2019-05-08 19:23:35;2019-05-08 19:49:39;
9/05/19;20;21;46;10089;Colin /Ottavi;OPEN;0;15;2;0;13;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;20;21;46;2016;Place Regaud;OPEN;0;12;4;0;8;0;0;0;2019-05-08 19:23:25;2019-05-08 20:08:17;
9/05/19;20;21;46;3103;Place Danton;OPEN;0;18;8;0;10;0;0;0;2019-05-08 19:23:22;2019-05-08 19:49:39;
9/05/19;20;21;46;7014;Marseille / Félissent;OPEN;0;15;1;0;11;0;0;0;2019-05-08 19:23:45;2019-05-08 20:08:17;
9/05/19;20;21;46;7039;Guillotière / Madeleine;OPEN;0;10;7;0;3;0;0;0;2019-05-08 19:23:47;2019-05-08 20:20:44;
9/05/19;20;21;46;3039;Place Bir Hakeim;OPEN;0;19;4;0;9;0;0;0;2019-05-08 19:23:50;2019-05-08 20:08:17;
9/05/19;20;21;47;10103;DOUA / Rue des sports;OPEN;0;30;1;0;29;0;0;0;2019-05-08 19:23:51;2019-05-08 20:08:17;
